region,week,hdd_weekly_sum,cdd_weekly_sum,hdd_7day_avg,cdd_7day_avg,hdd_14day_avg,cdd_14day_avg,hdd_30day_avg,cdd_30day_avg,temp_avg_f,temp_avg_c,latitude,longitude
San_Antonio_TX,2022-05-02,0.0,121.08,0.005999999999999937,14.352612244897959,0.02099999999999978,12.32057142857143,0.03265714285714261,11.44577142857143,82.29714285714286,27.942857142857143,29.424349,-98.491142
San_Antonio_TX,2022-05-09,0.0,134.418,0.0,19.051959183673464,0.0029999999999999684,16.702285714285715,0.009799999999999897,14.096857142857143,84.20257142857143,29.00142857142857,29.424349,-98.491142
San_Antonio_TX,2022-05-16,0.0,133.19400000000002,0.0,19.553020408163267,0.0,19.30248979591837,0.009799999999999897,15.614342857142857,84.02771428571428,28.904285714285717,29.424349,-98.491142
San_Antonio_TX,2022-05-23,0.0,105.816,0.0,15.406775510204083,0.0,17.479897959183678,0.0041999999999999555,16.586142857142857,80.11657142857143,26.731428571428573,29.424349,-98.491142
San_Antonio_TX,2022-05-30,0.0,149.286,0.0,19.337020408163262,0.0,17.371897959183674,0.0,18.227742857142857,86.32657142857144,30.181428571428572,29.424349,-98.491142
San_Antonio_TX,2022-06-06,0.0,173.24400000000003,0.0,23.302897959183674,0.0,21.31995918367347,0.0,19.39002857142857,89.74914285714286,32.082857142857144,29.424349,-98.491142
San_Antonio_TX,2022-06-13,0.0,159.438,0.0,23.75069387755102,0.0,23.52679591836735,0.0,20.39717142857143,87.77685714285714,30.987142857142857,29.424349,-98.491142
San_Antonio_TX,2022-06-20,0.0,170.18400000000003,0.0,23.708816326530613,0.0,23.72975510204082,0.0,21.993000000000002,89.312,31.84,29.424349,-98.491142
San_Antonio_TX,2022-06-27,0.0,144.48,0.0,21.939673469387753,0.0,22.824244897959183,0.0,23.034685714285718,85.64,29.8,29.424349,-98.491142
San_Antonio_TX,2022-07-04,0.0,179.904,0.0,23.33963265306122,0.0,22.63965306122449,0.0,23.276657142857143,90.70057142857142,32.61142857142857,29.424349,-98.491142
San_Antonio_TX,2022-07-11,0.0,182.262,0.0,27.1409387755102,0.0,25.24028571428571,0.0,23.958685714285714,91.03742857142856,32.79857142857143,29.424349,-98.491142
San_Antonio_TX,2022-07-18,0.0,174.99,0.0,24.924000000000003,0.0,26.0324693877551,0.0,24.330942857142855,89.99857142857142,32.221428571428575,29.424349,-98.491142
San_Antonio_TX,2022-07-25,0.0,162.966,0.0,24.039428571428573,0.0,24.481714285714286,0.0,24.594514285714286,88.28085714285714,31.267142857142858,29.424349,-98.491142
San_Antonio_TX,2022-08-01,0.0,163.32600000000002,0.0,23.31134693877551,0.0,23.67538775510204,0.0,24.873085714285715,88.33228571428572,31.295714285714286,29.424349,-98.491142
San_Antonio_TX,2022-08-08,0.0,154.038,0.0,22.62771428571429,0.0,22.969530612244903,0.0,23.904771428571426,87.00542857142857,30.55857142857143,29.424349,-98.491142
San_Antonio_TX,2022-08-15,0.0,140.808,0.0,20.30130612244898,0.0,21.464510204081638,0.0,22.731600000000004,85.11542857142857,29.50857142857143,29.424349,-98.491142
San_Antonio_TX,2022-08-22,0.0,130.78199999999998,0.0,19.54273469387755,0.0,19.922020408163267,0.0,21.576,83.68314285714284,28.712857142857143,29.424349,-98.491142
San_Antonio_TX,2022-08-29,0.0,113.37599999999999,0.0,17.802612244897954,0.0,18.67267346938775,0.0,20.28985714285714,81.19657142857143,27.33142857142857,29.424349,-98.491142
San_Antonio_TX,2022-09-05,0.0,118.596,0.0,16.02942857142857,0.0,16.916020408163263,0.0,18.678085714285714,81.94228571428572,27.745714285714286,29.424349,-98.491142
San_Antonio_TX,2022-09-12,0.0,118.128,0.0,16.69983673469388,0.0,16.364632653061225,0.0,17.67685714285714,81.87542857142857,27.708571428571428,29.424349,-98.491142
San_Antonio_TX,2022-09-19,0.0,134.454,0.0,18.645673469387756,0.0,17.672755102040814,0.0,17.38765714285714,84.20771428571427,29.004285714285714,29.424349,-98.491142
San_Antonio_TX,2022-09-26,0.0,88.824,0.0,16.006285714285717,0.0,17.325979591836735,0.0,16.83385714285714,77.68914285714285,25.382857142857144,29.424349,-98.491142
San_Antonio_TX,2022-10-03,0.0,77.41199999999999,0.0,10.996408163265302,0.0,13.50134693877551,0.0,15.66317142857143,76.05885714285715,24.47714285714286,29.424349,-98.491142
San_Antonio_TX,2022-10-10,0.0,100.81200000000001,0.0,12.798979591836737,0.0,11.897693877551019,0.0,14.748771428571429,79.40171428571429,26.334285714285716,29.424349,-98.491142
San_Antonio_TX,2022-10-17,9.101999999999997,24.954000000000008,1.0372653061224486,7.579959183673471,0.5186326530612243,10.189469387755102,0.24202857142857132,12.335457142857143,67.26457142857143,19.59142857142857,29.424349,-98.491142
San_Antonio_TX,2022-10-24,4.9680000000000035,15.743999999999986,0.5259183673469389,4.544571428571428,0.7815918367346938,6.062265306122448,0.3647428571428571,9.279971428571429,66.53942857142856,19.18857142857143,29.424349,-98.491142
San_Antonio_TX,2022-10-31,2.6400000000000077,24.63000000000001,0.7020000000000011,1.873714285714286,0.6139591836734699,3.2091428571428566,0.5285428571428573,6.976314285714286,68.14142857142858,20.07857142857143,29.424349,-98.491142
San_Antonio_TX,2022-11-07,33.13799999999999,36.282,1.1567755102040815,5.967428571428572,0.9293877551020413,3.920571428571429,0.7984571428571431,5.5976,65.44914285714286,18.582857142857144,29.424349,-98.491142
San_Antonio_TX,2022-11-14,122.22600000000001,0.0,12.833755102040815,1.0428979591836733,6.995265306122449,3.505163265306123,3.637657142857143,3.3917428571428574,47.539142857142856,8.632857142857143,29.424349,-98.491142
