Power Futures Historical Data
From ERCOT Hub Average Settlement Prices
Date,Close,High,Low,Open,Volume
2024-10-30,25.211979166666666,292.03,4.2,9.03,
2024-10-31,27.3821875,77.82,18.42,29.94,
2024-11-01,23.901979166666667,34.34,17.07,21.69,
2024-11-02,19.5525,29.56,10.43,21.62,
2024-11-03,27.043499999999998,138.8,10.66,21.31,
2024-11-04,34.270208333333336,224.74,10.76,20.03,
2024-11-05,24.516041666666666,358.49,8.23,20.53,
2024-11-06,11.903020833333334,41.75,-0.02,9.18,
2024-11-07,48.50927083333334,591.33,14.48,14.48,
2024-11-08,30.622395833333332,69.03,13.14,38.54,
2024-11-09,21.788229166666667,75.02,6.98,36.45,
2024-11-10,113.68635416666666,3353.74,10.58,22.39,
2024-11-11,36.23729166666667,161.05,9.79,32.35,
2024-11-12,6.890104166666667,68.47,-0.09,11.14,
2024-11-13,17.313645833333332,74.43,-1.09,5.63,
2024-11-14,22.5090625,74.67,6.33,27.14,
2024-11-15,13.556145833333334,46.58,2.81,13.78,
2024-11-16,11.136562499999998,43.2,5.5,11.22,
2024-11-17,154.0753125,3680.08,8.54,8.97,
2024-11-18,17.9615625,56.61,7.51,48.7,
2024-11-19,20.458854166666665,86.73,1.25,14.47,
2024-11-20,31.275625,140.87,1.76,21.01,
2024-11-21,34.966249999999995,230.51,12.76,28.27,
2024-11-22,21.153125,39.99,6.8,25.88,
2024-11-23,12.582500000000001,29.24,-0.42,19.26,
2024-11-24,9.728958333333333,35.67,-0.74,15.49,
2024-11-25,16.363333333333333,38.89,1.84,9.45,
2024-11-26,27.20875,57.99,11.45,25.06,
2024-11-27,17.173333333333336,33.31,3.03,18.66,
2024-11-28,28.766562500000003,42.76,22.13,25.83,
2024-11-29,20.4184375,40.91,0.01,23.77,
2024-11-30,31.836770833333333,192.69,16.59,16.59,
2024-12-01,29.6690625,64.27,17.42,34.27,
2024-12-02,38.2034375,115.78,19.4,31.47,
2024-12-03,29.765416666666667,69.63,18.56,33.71,
2024-12-04,40.6953125,99.59,19.15,21.18,
2024-12-05,23.104166666666668,38.33,15.3,38.33,
2024-12-06,29.129583333333333,44.79,2.83,21.53,
2024-12-07,40.484375,89.97,25.43,27.77,
2024-12-08,30.00979166666667,70.43,14.73,59.34,
2024-12-09,20.0740625,34.24,-0.01,24.5,
2024-12-10,17.848645833333332,40.04,-0.99,19.07,
2024-12-11,20.992291666666667,55.87,0.0,31.44,
2024-12-12,16.213958333333334,40.42,-4.15,13.11,
2024-12-13,21.305,36.44,14.2,15.31,
2024-12-14,47.08625,1555.53,19.87,22.25,
2024-12-15,19.9303125,33.37,9.52,23.45,
2024-12-16,30.8459375,82.44,16.94,18.42,
2024-12-17,22.300729166666667,37.99,6.51,26.73,
2024-12-18,20.639895833333334,42.47,0.83,19.06,
2024-12-19,22.644583333333333,42.13,12.62,31.85,
2024-12-20,28.284895833333334,82.16,18.19,23.21,
2024-12-21,24.95625,60.09,16.2,24.1,
2024-12-22,13.738020833333332,24.42,-4.43,24.42,
2024-12-23,15.331666666666665,31.58,-0.31,10.43,
2024-12-24,23.8165625,33.49,17.03,33.49,
2024-12-25,33.94739583333333,93.62,21.33,28.8,
2024-12-26,44.2175,122.23,19.67,24.02,
2024-12-27,20.4103125,78.32,6.48,21.9,
2024-12-28,21.681145833333332,42.94,0.0,18.59,
2024-12-29,21.984375,54.18,1.08,35.42,
2024-12-30,4.788854166666667,50.0,-19.45,-1.02,
2024-12-31,19.855104166666667,65.67,-1.44,15.67,
2025-01-01,22.259583333333335,38.32,14.3,23.07,
2025-01-02,23.3175,40.51,16.51,19.96,
2025-01-03,23.772916666666664,44.04,8.72,25.88,
2025-01-04,5.144583333333333,13.19,-1.2,8.23,
2025-01-05,7.894166666666667,23.94,-1.14,0.72,
2025-01-06,37.233333333333334,94.53,20.6,22.02,
2025-01-07,37.6,94.22,18.7,37.97,
2025-01-08,38.71458333333333,67.1,25.77,27.42,
2025-01-09,44.26666666666667,73.44,27.89,29.3,
2025-01-10,31.007916666666663,59.33,19.52,31.38,
2025-01-11,20.907500000000002,34.55,0.19,28.14,
2025-01-12,27.30875,39.93,15.1,25.79,
2025-01-13,32.23,65.19,15.92,25.79,
2025-01-14,32.945,59.01,21.21,27.56,
2025-01-15,34.70166666666667,54.78,21.72,32.16,
2025-01-16,38.84875,78.69,21.74,40.71,
2025-01-17,15.041666666666666,29.43,0.46,15.01,
2025-01-18,15.419166666666667,34.88,1.05,17.78,
2025-01-19,43.04208333333333,115.79,13.43,13.43,
2025-01-20,50.449999999999996,76.38,25.18,48.95,
2025-01-21,74.58916666666667,166.47,33.87,53.99,
2025-01-22,41.22083333333333,103.56,15.88,47.54,
2025-01-23,30.457916666666666,54.92,4.82,27.25,
2025-01-24,22.21083333333333,43.83,-0.3,43.83,
2025-01-25,24.027916666666666,44.83,16.09,24.53,
2025-01-26,31.795833333333334,52.6,22.59,25.67,
2025-01-27,35.12916666666667,63.05,22.49,23.51,
2025-01-28,33.13041666666667,58.36,23.0,26.77,
2025-01-29,30.052083333333332,43.54,20.44,26.91,
2025-01-30,19.0775,31.47,6.31,26.53,
2025-01-31,23.153750000000002,56.54,4.98,13.93,
2025-02-01,17.240416666666665,35.7,-0.49,35.7,
2025-02-02,15.436666666666667,39.65,4.36,13.07,
2025-02-03,18.517083333333336,56.18,3.88,7.2,
2025-02-04,22.68375,34.74,14.24,14.77,
2025-02-05,18.18916666666667,34.03,8.33,24.96,
2025-02-06,25.15416666666667,48.2,15.01,15.02,
2025-02-07,24.484166666666667,40.06,14.0,26.53,
2025-02-08,18.725833333333334,41.2,5.46,14.35,
2025-02-09,29.856666666666666,42.04,23.47,33.94,
2025-02-10,33.806666666666665,45.47,24.72,25.2,
2025-02-11,26.235,33.96,21.89,24.03,
2025-02-12,27.036666666666665,44.76,12.84,25.36,
2025-02-13,37.72,77.7,22.65,30.67,
2025-02-14,25.979166666666668,39.79,17.1,34.64,
2025-02-15,19.059166666666666,30.73,0.71,17.71,
2025-02-16,26.34958333333333,45.57,13.97,27.03,
2025-02-17,18.446250000000003,37.77,-0.19,22.6,
2025-02-18,24.528750000000002,34.63,16.98,16.98,
2025-02-19,46.817083333333336,106.39,23.31,25.44,
2025-02-20,150.45541666666665,813.12,38.27,94.55,
2025-02-21,78.38291666666667,211.46,37.57,72.14,
2025-02-22,48.046666666666674,96.89,24.95,58.47,
2025-02-23,33.295833333333334,58.81,18.77,30.56,
2025-02-24,31.330416666666668,55.32,14.25,37.67,
2025-02-25,27.267916666666668,54.06,11.58,24.82,
2025-02-26,17.9575,34.9,4.4,15.62,
2025-02-27,28.713333333333335,56.87,12.2,16.74,
2025-02-28,27.289583333333336,64.29,11.24,30.64,
2025-03-01,31.70958333333333,71.95,17.93,32.05,
2025-03-02,17.265,48.93,0.2,21.54,
2025-03-03,26.60291666666667,45.51,15.52,32.15,
2025-03-04,20.454583333333336,45.5,6.45,29.69,
2025-03-05,34.71333333333333,84.13,16.84,32.3,
2025-03-06,20.221666666666668,41.92,2.84,22.15,
2025-03-07,42.28125,132.16,19.19,19.88,
2025-03-08,33.235416666666666,44.65,27.17,33.44,
2025-03-09,38.48173913043478,107.81,14.91,29.12,
2025-03-10,37.115,87.63,11.02,58.62,
2025-03-11,21.454583333333332,73.73,3.2,15.47,
2025-03-12,26.45958333333333,64.74,8.3,16.1,
2025-03-13,36.29333333333333,83.6,23.03,24.91,
2025-03-14,26.485416666666666,56.99,12.29,20.29,
2025-03-15,28.961666666666662,101.57,3.34,21.92,
2025-03-16,44.91166666666666,168.3,8.67,57.48,
2025-03-17,18.169999999999998,36.48,1.21,27.57,
2025-03-18,17.739166666666666,45.44,3.12,15.12,
2025-03-19,19.165000000000003,50.92,1.34,20.23,
2025-03-20,38.775416666666665,110.15,14.81,35.04,
2025-03-21,21.603333333333335,84.79,0.46,13.27,
2025-03-22,20.013749999999998,35.05,4.67,24.86,
2025-03-23,23.280833333333334,49.36,10.03,17.6,
2025-03-24,53.51500000000001,223.4,21.14,31.54,
2025-03-25,38.50208333333333,155.22,11.89,31.04,
2025-03-26,27.652916666666666,47.66,18.81,19.74,
2025-03-27,30.887083333333333,49.76,18.51,20.04,
2025-03-28,33.60875,54.92,19.77,27.98,
2025-03-29,23.115,41.86,15.21,18.36,
2025-03-30,36.309583333333336,119.18,20.49,34.68,
2025-03-31,38.970416666666665,114.66,22.08,33.89,
2025-04-01,22.212500000000002,45.55,9.32,23.46,
2025-04-02,58.95041666666666,196.37,20.08,22.73,
2025-04-03,47.82041666666667,97.64,25.76,48.1,
2025-04-04,40.49,49.15,34.49,42.21,
2025-04-05,24.952916666666667,33.69,20.85,33.69,
2025-04-06,31.916666666666668,96.45,5.5,19.92,
2025-04-07,44.155,105.56,14.43,48.51,
2025-04-08,27.323333333333334,64.46,10.56,37.27,
2025-04-09,22.49875,101.28,0.22,15.79,
2025-04-10,35.00125,109.09,12.8,32.45,
2025-04-11,32.36208333333334,91.77,14.49,31.67,
2025-04-12,15.800416666666669,36.85,2.68,20.01,
2025-04-13,20.841666666666665,66.56,0.95,17.65,
2025-04-14,30.121666666666666,111.58,6.94,21.71,
2025-04-15,30.623333333333335,89.58,12.62,25.76,
2025-04-16,23.34583333333333,40.3,7.14,31.89,
2025-04-17,22.65416666666667,40.47,10.71,17.77,
2025-04-18,26.02208333333333,41.54,17.83,21.71,
2025-04-19,24.381666666666664,44.82,16.93,26.28,
2025-04-20,47.605,226.85,13.59,22.04,
2025-04-21,33.940416666666664,95.27,16.82,44.42,
2025-04-22,30.739583333333332,92.09,15.71,20.54,
2025-04-23,34.04958333333334,72.11,20.04,35.17,
2025-04-24,34.19166666666667,86.46,17.64,26.94,
2025-04-25,37.49166666666667,86.9,21.46,27.14,
2025-04-26,27.335416666666664,69.06,15.84,26.8,
2025-04-27,18.493750000000002,35.82,8.76,21.05,
2025-04-28,27.694999999999997,67.95,14.64,20.72,
2025-04-29,36.4125,84.64,19.07,30.97,
2025-04-30,43.70291666666666,111.94,25.82,31.94,
2025-05-01,49.355,171.25,21.87,54.06,
2025-05-02,29.8,50.13,22.53,24.41,
2025-05-03,29.846249999999998,65.85,12.99,33.23,
2025-05-04,17.184583333333332,39.12,5.07,23.14,
2025-05-05,22.89625,38.68,13.86,19.09,
2025-05-06,37.01125,95.19,18.24,18.57,
2025-05-07,39.064166666666665,94.76,21.92,43.71,
2025-05-08,36.031666666666666,90.79,20.04,31.42,
2025-05-09,29.031666666666666,59.15,12.12,42.5,
2025-05-10,25.220416666666665,49.2,8.63,41.53,
2025-05-11,32.08833333333333,77.03,14.95,34.73,
2025-05-12,31.435000000000002,83.69,15.75,30.66,
2025-05-13,33.48916666666667,127.74,7.96,17.3,
2025-05-14,50.7275,158.93,16.36,25.72,
2025-05-15,58.001666666666665,214.78,19.96,32.88,
2025-05-16,49.73083333333333,189.73,18.66,24.73,
2025-05-17,28.924166666666665,48.15,19.44,30.58,
2025-05-18,23.49,42.87,13.32,23.63,
2025-05-19,27.599166666666665,47.85,19.46,24.21,
2025-05-20,86.72666666666667,536.62,18.72,28.54,
2025-05-21,32.794583333333335,102.17,12.42,23.63,
2025-05-22,30.176666666666666,57.9,16.52,21.88,
2025-05-23,26.60625,54.89,12.96,27.88,
2025-05-24,27.77416666666667,67.8,10.57,23.63,
2025-05-25,31.33666666666667,67.26,13.77,29.69,
2025-05-26,34.3925,57.31,23.27,32.18,
2025-05-27,39.29875,78.2,24.71,36.63,
2025-05-28,35.8325,52.5,27.69,40.19,
2025-05-29,34.18333333333333,70.45,21.75,22.54,
2025-05-30,44.51583333333334,91.4,28.41,33.47,
2025-05-31,35.543749999999996,97.51,18.51,35.63,
2025-06-01,32.76375,88.44,15.69,25.3,
2025-06-02,27.18166666666667,64.57,15.04,24.41,
2025-06-03,30.96291666666667,69.21,14.52,32.06,
2025-06-04,38.206250000000004,75.91,21.76,25.42,
2025-06-05,29.79125,58.02,18.6,28.03,
2025-06-06,32.540416666666665,78.63,16.27,26.74,
2025-06-07,49.71458333333334,186.84,15.89,35.97,
2025-06-08,35.00833333333333,84.82,17.42,37.4,
2025-06-09,41.45333333333333,102.45,20.76,28.59,
2025-06-10,36.3925,74.32,21.66,39.34,
2025-06-11,33.920833333333334,59.2,23.92,36.68,
2025-06-12,35.41791666666666,63.62,23.96,35.34,
2025-06-13,30.804166666666664,66.46,18.96,25.92,
2025-06-14,28.03833333333333,60.63,15.9,29.03,
2025-06-15,27.51833333333333,67.27,13.63,26.6,
2025-06-16,31.4825,62.72,17.59,32.3,
2025-06-17,20.382916666666667,39.75,8.95,23.19,
2025-06-18,35.637499999999996,121.41,16.1,22.86,
2025-06-19,35.01541666666667,85.12,20.36,32.08,
2025-06-20,24.77416666666667,39.12,13.1,28.07,
2025-06-21,22.01291666666667,35.34,11.43,25.08,
2025-06-22,22.97875,45.22,10.76,25.68,
2025-06-23,27.449583333333333,56.93,14.35,23.18,
2025-06-24,29.485,67.35,16.85,26.59,
2025-06-25,30.198333333333334,60.95,16.35,25.8,
2025-06-26,29.788749999999997,59.76,17.45,22.29,
2025-06-27,30.645,69.5,16.11,26.76,
2025-06-28,28.206666666666667,68.06,12.1,29.12,
2025-06-29,27.894583333333333,65.44,14.43,26.64,
2025-06-30,38.98791666666667,114.5,19.36,25.36,
2025-07-01,45.627916666666664,113.22,25.26,36.77,
2025-07-02,39.212916666666665,64.71,28.77,39.8,
2025-07-03,34.283750000000005,49.92,28.9,35.85,
2025-07-04,28.265416666666667,40.58,24.63,30.29,
2025-07-05,29.035416666666666,52.62,20.43,27.26,
2025-07-06,33.03,59.86,21.0,38.54,
2025-07-07,35.224583333333335,67.42,23.9,33.76,
2025-07-08,32.86083333333333,71.4,18.51,27.0,
2025-07-09,31.32375,53.39,21.45,25.18,
2025-07-10,27.11791666666667,54.93,15.87,26.78,
2025-07-11,24.001666666666665,53.27,11.51,24.32,
2025-07-12,33.8775,68.26,18.59,27.59,
2025-07-13,39.825833333333335,79.48,24.66,44.18,
2025-07-14,43.055,79.67,28.73,32.18,
2025-07-15,31.025833333333335,61.19,18.0,30.54,
2025-07-16,30.595416666666665,73.56,14.24,28.3,
2025-07-17,34.42541666666667,90.02,18.37,28.72,
2025-07-18,30.572083333333335,60.76,19.22,32.01,
2025-07-19,25.741249999999997,55.07,12.77,26.61,
2025-07-20,25.474166666666665,52.38,9.67,27.33,
2025-07-21,29.854583333333334,68.86,13.19,28.43,
2025-07-22,29.420416666666668,60.62,15.11,27.69,
2025-07-23,30.304166666666664,76.71,15.37,29.8,
2025-07-24,40.495,128.28,15.2,26.2,
2025-07-25,46.252916666666664,124.77,22.19,30.93,
2025-07-26,30.372916666666665,48.92,18.79,28.75,
2025-07-27,25.257916666666663,52.94,13.24,24.44,
2025-07-28,31.96083333333333,90.3,15.68,26.53,
2025-07-29,38.055,135.29,14.62,26.06,
2025-07-30,92.83916666666666,477.86,18.85,29.5,
2025-07-31,53.482499999999995,198.04,19.42,31.56,
2025-08-01,48.31333333333333,110.99,22.45,37.71,
2025-08-02,41.002500000000005,79.51,24.21,39.4,
2025-08-03,35.42958333333333,84.99,16.74,27.24,
2025-08-04,32.110416666666666,59.31,19.4,25.57,
2025-08-05,27.596666666666664,54.32,13.77,24.61,
2025-08-06,25.5775,53.54,10.75,22.21,
2025-08-07,32.8725,84.76,14.9,25.79,
2025-08-08,30.977083333333336,71.71,14.91,28.54,
2025-08-09,25.649583333333336,48.85,11.2,25.37,
2025-08-10,28.079583333333332,61.38,13.47,24.24,
2025-08-11,50.38375,154.23,21.29,26.83,
2025-08-12,70.82708333333333,259.85,24.15,30.45,
2025-08-13,51.55916666666667,148.3,24.06,40.71,
2025-08-14,35.86958333333333,88.89,17.39,30.73,
2025-08-15,29.139166666666668,52.1,17.09,25.08,
2025-08-16,32.72375,69.9,18.41,28.18,
2025-08-17,35.76791666666667,86.98,15.93,29.3,
2025-08-18,62.1975,228.82,20.71,32.21,
2025-08-19,87.53333333333335,295.91,26.0,38.99,
2025-08-20,56.41791666666666,114.21,23.09,63.8,
2025-08-21,41.73375,74.0,24.7,42.54,
2025-08-22,37.683749999999996,64.11,24.68,36.29,
2025-08-23,32.847500000000004,62.06,18.49,31.87,
2025-08-24,38.07375,89.55,17.19,34.18,
2025-08-25,33.33416666666667,78.6,18.35,27.72,
2025-08-26,31.449583333333333,48.88,20.65,25.45,
2025-08-27,32.53,57.1,20.49,28.59,
2025-08-28,42.97625,145.05,13.04,25.08,
2025-08-29,48.10708333333333,115.84,25.48,30.35,
2025-08-30,34.39083333333333,53.11,25.77,34.99,
2025-08-31,32.870416666666664,50.32,27.0,32.8,
2025-09-01,38.402499999999996,73.23,23.8,38.91,
2025-09-02,35.51833333333334,75.29,19.67,33.8,
2025-09-03,36.97958333333333,105.79,18.08,31.23,
2025-09-04,32.97416666666667,93.64,16.04,22.96,
2025-09-05,34.777499999999996,67.76,20.4,24.64,
2025-09-06,35.38708333333333,56.78,27.16,34.9,
2025-09-07,30.244583333333335,52.26,19.15,39.79,
2025-09-08,24.662916666666664,50.07,13.95,25.77,
2025-09-09,21.679583333333337,44.28,6.22,22.7,
2025-09-10,25.558333333333334,55.9,12.31,25.08,
2025-09-11,29.131249999999998,61.22,16.06,26.03,
2025-09-12,27.155416666666667,55.97,15.8,25.27,
2025-09-13,26.1675,51.89,14.26,23.59,
2025-09-14,33.5425,87.72,14.7,25.78,
2025-09-15,36.30583333333333,74.45,17.82,31.97,
2025-09-16,36.1975,76.25,18.05,27.6,
2025-09-17,31.522916666666664,68.2,16.98,25.32,
2025-09-18,33.7875,70.76,18.9,26.71,
2025-09-19,33.1625,60.83,18.93,30.98,
2025-09-20,29.1125,59.15,17.42,25.83,
2025-09-21,28.572916666666668,61.29,14.62,24.54,
2025-09-22,31.277916666666666,80.44,17.77,22.73,
2025-09-23,36.54083333333333,92.62,14.84,23.49,
2025-09-24,32.183749999999996,48.87,24.18,32.95,
2025-09-25,36.572916666666664,84.44,20.0,31.08,
2025-09-26,29.885,65.07,14.91,34.03,
2025-09-27,27.38083333333333,57.3,13.3,24.65,
2025-09-28,28.021666666666665,62.56,14.78,23.56,
2025-09-29,33.75541666666667,75.45,19.38,21.85,
2025-09-30,34.49458333333333,80.25,18.88,30.63,
2025-10-01,33.858333333333334,92.95,13.38,25.34,
2025-10-02,33.681666666666665,81.04,15.34,25.06,
2025-10-03,33.05041666666667,66.06,18.33,27.17,
2025-10-04,26.653333333333332,48.86,10.45,31.71,
2025-10-05,26.989166666666666,71.93,5.17,23.12,
2025-10-06,39.23583333333333,90.73,19.52,21.66,
2025-10-07,42.77125,91.37,22.86,29.39,
2025-10-08,41.51416666666667,98.23,22.47,29.5,
2025-10-09,36.933749999999996,83.35,18.17,34.84,
2025-10-10,34.10166666666667,84.84,15.92,28.38,
2025-10-11,26.182916666666667,51.24,13.85,30.74,
2025-10-12,24.47583333333333,67.97,4.98,20.44,
2025-10-13,38.84625,95.42,20.21,22.18,
2025-10-14,36.650416666666665,102.02,19.39,25.16,
2025-10-15,35.02166666666667,89.43,18.22,25.6,
2025-10-16,24.28,49.88,14.61,22.45,
2025-10-17,32.25291666666667,83.39,16.46,17.08,
2025-10-18,35.51208333333333,80.22,25.3,27.19,
2025-10-19,22.36708333333333,53.21,9.6,23.86,
2025-10-20,23.16541666666667,79.88,2.62,13.99,
2025-10-21,42.235416666666666,126.65,16.17,24.11,
2025-10-22,27.120833333333334,68.25,8.42,35.03,
2025-10-23,31.95,68.74,21.46,22.65,
2025-10-24,34.54958333333334,62.61,22.31,31.84,
2025-10-25,46.540416666666665,78.02,29.64,40.89,
2025-10-26,51.23416666666666,95.6,27.44,82.72,
2025-10-27,39.725833333333334,104.9,19.14,33.43,
2025-10-28,27.448333333333334,38.52,13.73,31.91,
2025-10-29,18.31,46.97,-0.05,19.15,
2025-10-30,37.98916666666667,89.74,13.23,40.08,
2025-10-31,29.6525,60.67,11.79,31.97,
2025-11-01,37.047916666666666,77.16,15.6,25.2,
2025-11-02,32.5848,76.42,6.08,56.16,
2025-11-03,26.644583333333333,72.62,13.74,19.87,
2025-11-04,20.816666666666666,59.92,2.9,18.7,
2025-11-05,36.930416666666666,151.52,10.49,14.74,
2025-11-06,36.61875,86.17,19.12,34.23,
2025-11-07,53.785,200.84,10.9,23.34,
2025-11-08,35.82333333333333,65.15,18.87,53.67,
